date,euro,japan,canada,uk,mexico,india,switzerland,thailand,denmark,australia
11/22/2006,-0.80771,-1.185,-0.52429,-0.84451,-0.24399,-0.33561,-1.1581,-0.054705,-0.77031,-0.84137
11/24/2006,-1.1765,-0.58485,-0.59754,-0.88404,0.47288,-0.067257,-1.3284,-0.13689,-1.2193,-0.30888
11/27/2006,-0.2977,0.16376,-0.14112,-0.27402,0.28175,-0.067302,-0.25623,-0.24688,-0.30761,-0.038543
11/28/2006,-0.31961,0.017222,-0.17668,-0.57661,-0.18563,0.044873,-0.17395,-0.44041,-0.32622,-0.51249
11/29/2006,0.12164,0.12907,0.40589,-0.061583,-0.20051,-0.089767,0.29801,-0.71983,0.11827,-0.14048
11/30/2006,-0.87099,-0.63837,0.50068,-1.0259,-0.09995,0.1122,-1.0971,-0.36187,-0.83261,-0.76278
12/1/2006,-0.41389,-0.19058,0.27999,-0.51156,-0.12735,-0.20204,-0.15891,-0.16746,-0.435,-0.2277
12/4/2006,-0.082573,0.034677,0.078606,0.030317,-0.20866,-0.022474,0,-0.13976,-0.030378,0.25304
12/5/2006,0,-0.33862,-0.34107,0.21248,-0.68279,-0.15746,-0.30179,-0.58914,-0.0089365,0.39348
12/6/2006,0.15018,0.078244,0.46323,0.27385,-0.25288,0.4044,0.18453,0.30903,0.14646,-0.16519
12/7/2006,0.082698,0.052129,0.122,0.32553,0.059829,-0.17953,0.16746,-0.2809,0.066014,-0.41812
12/8/2006,0.61107,0.95091,0.14795,0.3266,-0.13812,0.022459,0.71691,0,0.62231,0.60875
12/11/2006,-0.060519,0.67739,-0.21765,0.061356,-0.14754,0.35866,-0.024922,0.028125,-0.0727,0.25474
12/12/2006,-0.075597,0.11103,0.62555,-0.52542,0.07933,0.022374,-0.049863,-0.81887,-0.078078,-0.063747
12/13/2006,0.13612,0.23872,-0.017324,-0.040694,-0.17627,-0.044753,0.27394,-0.11348,0.11177,-0.26729
12/14/2006,0.31074,0.15317,0.18175,0.086494,-0.31455,-0.26894,0.5209,-0.1136,0.32574,0.3438
12/15/2006,0.60147,0.19537,0.077791,0.55125,-0.22728,-0.044893,0.66577,0,0.58859,0.17873
12/18/2006,0.16814,0.25426,-0.025924,0.4103,0.46329,0.20186,0.29448,1.7465,0.15099,0.3969
12/19/2006,-0.92131,-0.17791,-0.12107,-1.0633,0.27234,-0.044823,-0.83662,0.30671,-0.9094,-0.61389
12/20/2006,0.083406,0.3893,-0.64236,0.091571,-0.31117,-0.13459,0.23036,0.49986,0.1044,-0.2038
12/21/2006,0.060703,-0.10987,0.47783,0.13242,0.26506,-0.089827,-0.032876,1.1019,0.077788,0.08911
12/22/2006,0.33452,0.53972,0.32017,0.26536,0.14747,-0.31503,0.34466,-0.52191,0.29117,0.28058
12/26/2006,-0.0076154,0.025228,0.18126,0.01022,0.13345,-0.11275,-0.057361,-1.2192,0.0070481,0.012772
12/27/2006,0.053319,-0.14304,0.12066,0.010221,0.087338,-0.27113,0.43349,-0.27917,0.073975,-0.15316
12/28/2006,-0.25111,0.15986,-0.094791,-0.28071,-0.073543,-0.13584,-0.37612,-1.5495,-0.21327,-0.50884
12/29/2006,-0.29596,0.058831,0.4559,0.17854,-0.68748,-0.067989,-0.098353,2.4679,-0.3482,-0.038059
1/2/2007,-0.67213,-0.15976,-0.04292,-0.76294,-0.19,0.045331,-0.57566,-1.676,-0.63945,-0.95936
1/3/2007,0.88453,0.62917,0.44547,1.2132,-0.12997,0.24895,1.1317,-0.14094,0.83402,0.57957
1/4/2007,0.57115,-0.25119,0.57106,0.28248,0.94766,-0.181,0.41502,0.70274,0.57092,0.6974
1/5/2007,0.68202,-0.42848,-0.11055,0.7123,0.83844,0.090539,0.42139,0,0.68117,0.79203
1/8/2007,-0.13831,-0.23603,0.20399,-0.41354,0.13222,0.27113,-0.072807,-0.5618,-0.16593,-0.205
1/9/2007,0.21524,0.80693,0.042447,-0.077349,0.46368,-0.11288,0.48438,1.0926,0.26535,0.23065
1/10/2007,0.42414,0.058585,-0.1019,0.34079,-0.040827,0.38327,0.33768,0.19485,0.38629,0.37273
1/11/2007,0.27859,0.8083,-0.076495,-0.54162,-0.55508,0.11245,0.18444,-0.27847,0.30346,-0.73129
1/12/2007,-0.17034,-0.10795,-0.46874,-0.70741,0.18233,-0.13495,0.024032,0.055757,-0.16115,-0.038341
1/16/2007,0.06191,0.23237,0.35815,-0.14292,0.11925,-0.51901,-0.040056,-0.25115,0.034678,0
1/17/2007,-0.23196,-0.082926,-0.093677,-0.58487,-0.68098,-0.24918,-0.19249,-0.39194,-0.21867,-0.4971
1/18/2007,0.04635,0.645,0.12772,0.025358,0.046703,0.13599,0.32062,-1.2703,0.033005,-0.26665
1/19/2007,-0.20069,-0.082461,-0.2556,-0.22293,-0.33565,0,-0.13614,-0.085264,-0.15992,-0.076055
1/22/2007,0.08486,0.28009,0.30664,-0.065771,0.20647,-0.090641,0.040059,-0.39886,0.073037,-0.01267
1/23/2007,-0.52344,-0.016454,0.46668,-0.37861,0.48012,0.067989,-0.64288,-0.085678,-0.51763,-0.35412
1/24/2007,0.46943,-0.63555,0.093074,0.87041,-0.11228,0.022653,0.61885,0.54139,0.46024,1.3089
1/25/2007,-0.12334,0.16547,-0.36433,-0.14221,0.35375,0,-0.33708,-3.2345,-0.14447,0.56439
1/26/2007,0.5485,0.46186,0.1442,0.53434,0.50385,-0.15868,0.76083,-1.9861,0.57836,0.64525
1/29/2007,-0.30166,0.23013,0.14399,0.03062,0.44274,0.11337,-0.047881,1.7805,-0.32959,-0.02589
1/30/2007,-0.046328,-0.090345,-0.0084642,-0.12752,-0.37485,0.22635,0.015963,0.7326,-0.038233,0.02589
1/31/2007,-0.33909,-0.56032,-0.18639,0.03059,-0.11228,-0.3624,-0.48,1.5356,-0.28896,-0.20693
2/1/2007,-0.17679,-0.28963,-0.30576,-0.38171,-0.49133,-0.13624,-0.34542,1.0013,-0.20941,-0.077489
2/2/2007,0.46957,0.28963,0.69509,0.12199,0.16829,-0.022725,0.39353,-0.59957,0.47055,-0.012909
2/5/2007,0.20855,-0.56348,-0.18602,0.31583,-0.684,0.068159,0.040069,-1.268,0.20495,-0.28358
2/6/2007,-0.27797,0.0083094,0.025386,-0.47337,-0.050344,0,-0.53826,-1.1669,-0.2867,0
2/7/2007,-0.39247,0.24896,0.27038,-0.030463,0.16467,-0.045434,-0.12897,0.293,-0.41151,-0.21858
2/8/2007,-0.10747,0.44658,0.0084378,0.57528,0.2465,-0.06819,0.58708,0.11696,-0.094397,-0.33338
2/9/2007,0.22274,0.32952,-0.98356,0.37854,-0.10492,-0.11375,0.10419,-1.8284,0.22536,0.60346
2/12/2007,0.33119,0.14793,0.085172,0.19494,0.5144,0.15922,0.38375,0,0.31013,0.50352
2/13/2007,-0.47718,-0.4362,-0.51212,0.15931,-0.19998,0.045444,-0.34371,-0.59702,-0.44982,-0.61936
2/14/2007,-0.78012,-0.36358,-0.22274,-0.947,-0.66646,-0.045444,-0.72324,-0.11983,-0.78417,-0.75607
2/15/2007,-0.1066,-1.0904,-0.15449,0.4903,0.32009,-0.20475,-0.29886,-0.089969,-0.12336,-0.17857
2/16/2007,0.022834,-0.21783,-0.034364,0.1691,0.3682,-0.091137,-0.17002,-0.36069,0.061698,-0.26726
2/20/2007,0.022839,0.72703,0.50568,-0.24586,-0.17208,0.56825,0.22663,1.2567,0.0070488,0.20356
2/21/2007,0.060929,0.73832,-0.75517,0.11773,0.1457,-0.27236,0.19385,0.20793,0.056373,-0.59679
2/22/2007,-0.060929,0.25589,0.06028,-0.24044,-0.11836,0.11357,-0.080723,0.35545,-0.033467,0.050652
2/23/2007,-0.22815,-0.16502,-0.2586,-0.34685,0.47262,0.068081,-0.41271,-0.89101,-0.26638,-0.31616
2/26/2007,0.037989,-0.28115,0.12938,0.040743,0.38914,-0.090785,-0.040553,0.74306,0.047683,-0.13879
2/27/2007,-0.65897,-1.7459,0.32702,-0.1527,0.6841,0.38527,-0.99463,1.0604,-0.66608,-0.025214
2/28/2007,0.12086,-0.28692,0.52273,0.24444,0.089666,-0.29448,-0.13118,-0.9716,0.081727,0.51817
3/1/2007,0.43177,-0.67837,0.093973,0.1735,0.24259,0.068035,0.30309,-0.35566,0.43239,0.36814
3/2/2007,-0.068298,-0.60593,0.34949,0.61993,-0.072447,-0.022673,-0.43444,-0.35693,-0.11855,0.3695
3/5/2007,0.66982,-0.69579,0.49232,1.1527,-0.022371,0.74551,0.36899,-1.2896,0.68632,1.3623
3/6/2007,-0.10686,0.42149,-0.43277,-0.18179,-0.30205,-0.56427,0.18807,-1.4594,-0.12492,-0.11639
3/7/2007,-0.30469,-0.077283,0.22086,-0.23325,0.13187,0,-0.26995,0.15302,-0.27854,-0.36124
3/8/2007,0.14461,0.80425,0.14415,0.07769,-0.088789,0.022632,0.64503,1.0646,0.12526,0.090189
3/9/2007,0.083819,0.67941,-0.76551,-0.093221,-0.25245,-0.27192,0.36557,-1.0341,0.11806,-0.61681
3/12/2007,-0.51703,-0.54316,-0.19657,0.13986,0.35916,0.090724,-0.66716,0.33572,-0.52973,-0.42186
3/13/2007,-0.098541,-0.46914,-0.017112,-0.16057,0.040325,-0.068035,-0.26157,0.27385,-0.076158,-0.40738
3/14/2007,-0.21191,-0.5401,0.58016,-0.077602,0.16561,0.38492,-0.64869,-0.18248,-0.19686,0.13985
3/15/2007,-0.16619,0.79627,0.017013,-0.1447,-0.34047,-0.13569,0.024711,0.15209,-0.19547,-0.30488
3/16/2007,-0.43681,-0.41875,-0.16174,-0.29906,0.1435,-0.24924,-0.52021,-0.30441,-0.46176,-0.80849
3/19/2007,0.060137,0.69128,0.10218,-0.19031,-0.080692,-0.090785,0.3801,0.45627,0.07324,-0.60211
3/20/2007,0.060173,-0.22137,-0.95776,-0.61476,-0.37293,-1.1648,0.09892,-0.60883,0.055341,-0.24981
3/21/2007,-0.10528,0.43377,-0.51689,-0.081683,-0.2524,-0.57597,0.11528,-2.6297,-0.08213,0.012476
3/22/2007,-0.40504,-0.033953,-0.034554,-0.38708,-0.59294,0.553,-0.29671,-0.31397,-0.41884,-0.84483
3/23/2007,0.42759,0.025466,0.23301,0.20354,-0.0090798,0.09187,0.44474,0.93897,0.4367,0.26014
3/26/2007,-0.25527,0.016974,0.22387,-0.31531,0.11344,-0.82988,-0.20565,1.0844,-0.23959,-0.4332
3/27/2007,-0.15734,-0.03395,-0.37051,0.15245,0.21744,-0.39429,-0.11535,-1.6468,-0.18993,0.098851
3/28/2007,0.19484,-0.82684,-0.043172,0.26989,0.34332,-0.58268,0.14005,0.093941,0.21141,0.30954
3/29/2007,-0.0375,0.78438,-0.017274,-0.081554,-0.26642,1.554,0.1563,1.0895,-0.044754,-0.17346
3/30/2007,-0.28454,-0.16149,-0.4068,-0.29508,-0.13846,-0.80879,-0.32933,-0.15492,-0.25099,-0.32135
4/2/2007,0,0.11052,0.22524,-0.51177,-0.11054,-0.11608,0.10715,0.61824,-0.03052,-0.76214
4/3/2007,0.082283,0.96399,0.147,0.025274,-0.47253,-0.023232,0.43566,0,0.1023,0.42953
4/4/2007,-0.0074832,-0.092612,0.086371,0.12646,0.16382,-0.46577,0.016403,-0.86661,0.014349,-0.60082
4/5/2007,-0.46286,-0.050552,-0.64092,0.24326,-0.059127,-0.18692,-0.40265,0.093211,-0.42957,-0.1588
4/6/2007,0.34321,0.56305,0.017376,0.26929,-0.18215,-0.046784,0.57471,0.71175,0.40445,0.19548
4/9/2007,0.097207,-0.041909,0.095515,0.23941,0.0091154,-0.2108,0.28612,-0.09255,0.052011,0.12237
4/10/2007,-0.51487,-0.17621,-0.3739,-0.55943,0.41024,0,-0.6963,0.61539,-0.50511,-1.0112
4/11/2007,0,0.24326,-0.26169,-0.34427,-0.25541,0.093743,0.23811,-1.2656,-0.0036043,-0.10903
4/12/2007,-0.35661,-0.31047,-0.76279,0.085956,0.22272,-0.093743,-0.30389,0.43397,-0.35204,-0.20562
4/13/2007,-0.25183,0.23504,0.14951,-0.30305,-0.19087,-0.54073,-0.02468,0.21628,-0.29885,-0.60234
4/16/2007,-0.23644,0.47677,-0.61707,-0.39259,-0.0455,-1.592,-0.18117,0.46189,-0.21427,-0.01201
4/17/2007,-0.14012,-0.73702,-0.14158,-0.77062,0.0045509,0.54939,-0.33025,-0.46189,-0.14189,-0.47922
4/18/2007,-0.036842,-0.58172,-0.044285,0.099746,0.031851,0.04763,-0.29816,-0.30912,-0.076486,0.16746
4/19/2007,-0.22812,0.076068,-0.01772,0.059895,0.090946,0.1903,-0.099585,0.58651,-0.20973,-0.035909
4/20/2007,0.029405,0.37948,-0.52414,-0.089829,-0.12826,-0.90714,0.30674,-0.43183,0.02373,-0.083737
4/23/2007,0.15452,-0.28658,-0.017816,0.14976,-0.16306,-0.11998,0.057925,0.15444,0.14955,0.28739
4/24/2007,-0.3088,0.042196,0.026722,-0.054938,0.31404,-2.1846,-0.47266,0.55402,-0.3487,0.66174
4/25/2007,-0.18336,0.084338,-0.733,-0.069878,-0.58793,-0.41805,-0.0083122,-1.1732,-0.13542,-0.58976
4/26/2007,0.41855,0.73913,0.50116,0.69596,-0.11434,-0.049298,0.51405,0.46476,0.39843,0.95256
4/27/2007,-0.25721,0.075285,-0.44735,-0.41115,-0.018307,0.56546,-0.091011,1.3814,-0.263,-0.6882
4/30/2007,-0.25655,-0.12551,-0.75608,-0.075028,0.050335,0.61102,-0.14082,0,-0.23253,-0.18032
5/1/2007,0.44021,0.27591,0.18054,0.035006,0.011894,-0.097513,0.71857,0.45627,0.43715,0.46951
5/2/2007,0.014707,0.23351,-0.0090192,0.41601,-0.021044,0.097513,-0.10704,-0.91464,0,0.48385
5/3/2007,0.23561,0.23296,-0.16248,0.16085,-0.29232,-0.5375,0.10704,0.51932,0.21877,0.07278
5/4/2007,-0.15468,-0.14138,0,-0.26627,-0.12948,-0.58968,-0.29671,-0.82607,-0.15309,0.41342
5/7/2007,-0.21321,-0.16658,-0.40737,-0.065204,-0.2954,-0.12329,-0.15695,-0.12296,-0.20814,-0.57105
5/8/2007,0.61883,-0.05837,0.21747,0.21081,-0.026731,0.27104,0.70846,0.42971,0.61949,-0.27827
5/9/2007,-0.12555,-0.075097,0.13568,-0.30603,-0.22519,0.073792,-0.13965,0,-0.10359,-0.096607
5/10/2007,0.27346,0.47466,0.090351,0.65333,-0.051755,0.90565,0.2217,-0.36821,0.26693,-0.42156
5/11/2007,-0.051792,-0.14965,0.56734,0.045389,-0.046232,-0.73368,-0.032814,0.67402,-0.056232,-0.072089
5/14/2007,-0.18475,0.14965,-0.62154,0.10599,-0.13327,-0.36887,0.049217,1.8155,-0.17979,-0.084039
5/15/2007,-0.43467,-0.12469,-0.82566,-0.29749,-0.0055567,0.12311,-0.48502,-0.81289,-0.41895,-0.17985
5/16/2007,0.59724,0.43161,0.47264,0.44404,-0.02223,-0.14775,0.69801,0.9627,0.59512,1.2051
5/17/2007,0.20728,0.46273,-0.47264,0.13157,0.045381,0.02464,0.39203,-0.72116,0.21751,0.35222
5/18/2007,-0.1259,-0.17327,-0.85091,-0.03544,0.20534,-0.56825,-0.0081516,-0.87839,-0.12501,-0.37647
5/21/2007,0.40048,0.39562,-0.26683,0.30418,-0.26092,0.29688,0.31742,0.091227,0.40706,0.6079
5/22/2007,-0.052004,-0.082291,0,-0.36997,-0.27739,-0.84347,-0.048769,-0.30441,-0.066825,-0.15841
5/23/2007,-0.1336,0.041154,-0.35072,-0.55994,0.059439,0.34817,-0.27681,-0.36652,-0.14283,-0.401
5/24/2007,0.39389,-0.049387,0.23087,0.13591,0.58046,0.3717,0.22801,0.15288,0.38644,0.47408
5/25/2007,-0.17112,0.21383,-0.43448,0.035267,-0.53869,-0.3717,-0.1058,-0.55147,-0.18761,0.20736
5/29/2007,-0.23018,0.057493,-0.69726,0.15633,0.19934,-0.22369,-0.44067,0.70412,-0.22958,-0.14641
5/30/2007,0.4758,-0.25486,0.31669,0.33872,0.14809,0.84242,0.26137,-0.55063,0.43342,-0.21922
5/31/2007,-0.25305,0.23023,-0.48476,-0.25288,-0.6914,-0.42032,-0.057117,1.3104,-0.2237,-0.63061
6/1/2007,0.096679,0.27885,-0.92945,-0.035353,-0.24616,-0.22324,0.38288,-0.39436,0.064996,-0.49442
6/4/2007,-0.35651,-0.31171,-0.21718,-0.59407,0.32529,0.56952,-0.55442,-0.27393,-0.36162,-0.33626
6/5/2007,-0.28134,-0.18914,0.24547,-0.095327,0.45029,-0.54469,-0.36039,-0.18304,-0.29206,-0.35902
6/6/2007,0.25168,-0.33805,-0.17932,0.13047,0.5773,0.32222,-0.090301,-0.12221,0.26489,-0.44103
6/7/2007,0.26718,0.2145,0.23588,0.58923,0.37691,0.24716,0.54875,-0.36753,0.25696,-0.46277
6/8/2007,0.72348,0.23049,0.10361,0.71474,0.73136,0.76233,0.82968,0.03068,0.6862,0.23705
6/11/2007,0,0.13147,-0.075344,-0.14742,-0.58375,-0.66364,0.33157,-0.67713,0.035891,0.011867
6/12/2007,0.25483,-0.016424,0.20706,-0.32458,0.088832,-0.17278,0.30633,0.061747,0.2473,-0.15417
6/13/2007,0.22539,0.49973,0.30041,0.11145,0.30801,0.54201,0.18495,0.1542,0.2324,0.4394
6/14/2007,-0.12027,0.48912,0.14987,0.16234,-0.45275,-0.098328,0.040162,-0.1542,-0.13044,0.6328
6/15/2007,-0.40486,0.47055,-0.056175,-0.34971,-0.91169,-0.34491,-0.19293,0.30817,-0.41029,-0.60899
6/18/2007,-0.269,0.09708,0.39256,-0.28797,-0.39859,-0.049371,-0.153,-0.21562,-0.29127,-0.24969
6/19/2007,-0.11187,-0.22667,-0.76787,-0.3123,-0.24271,0.19734,-0.056427,-0.86715,-0.088267,-0.46206
6/20/2007,-0.07451,0.17005,0.075174,-0.26619,0.35411,0.02464,-0.22603,0.18645,-0.097364,0.023643
6/21/2007,0.2013,0.064704,0.75797,0.065227,0.36118,0,0.24215,-0.031051,0.20363,-0.11816
6/22/2007,-0.29064,0.33095,-0.47657,-0.25565,-0.20821,-0.098595,-0.71198,-0.062131,-0.33179,-0.16519
6/25/2007,-0.089259,-0.20167,0.33664,0.065102,0.18602,0.44291,-0.089355,-0.093269,-0.12471,0.023582
6/26/2007,-0.13374,-0.28302,-0.18688,-0.17518,0.18383,0.41651,-0.17081,-0.53017,-0.10857,0.07078
6/27/2007,0.26021,-0.78859,0.22422,0.16015,0.29582,-0.048912,0.056968,-1.3537,0.29828,1.1752
6/28/2007,-0.24536,0.39914,-0.84341,-0.28509,-0.75372,-0.19589,-0.040688,0.31646,-0.27294,-1.0216
6/29/2007,-0.40021,0.30844,0.075259,-0.20457,0.042641,-0.54067,-0.37511,0.094742,-0.379,-0.35394
7/2/2007,-0.7883,-0.87095,-0.76462,-0.48727,-0.17717,-0.39506,-1.0513,-0.094742,-0.78981,-1.229
7/3/2007,0.088099,0.065381,0.37832,-0.034715,-0.026928,-0.024743,0.32971,0.15785,0.089692,0.61847
7/5/2007,0.16907,0.34255,-0.24575,0.26811,0.23097,-0.17337,0.21373,-2.0396,0.13347,-0.21048
7/6/2007,-0.24983,0.36572,-0.84581,-0.024855,-0.11588,0.049566,0.024632,0.70581,-0.25613,-0.093403
7/9/2007,0.022019,0.05677,0.0095434,-0.23334,-0.22566,0.024774,-0.090345,1.0178,0.018317,-0.41924
7/10/2007,-0.66577,-0.93676,0.3905,-0.4058,0.22102,-0.17355,-0.79195,-1.0818,-0.65601,-0.19736
7/11/2007,-0.31306,-0.049116,0.35109,-0.35496,0.41657,0.024811,-0.24878,-2.3957,-0.31575,0.092829
7/12/2007,-0.13802,0.3025,-0.85617,0.1576,-0.41193,-0.074451,-0.091374,1.2374,-0.10362,-0.27823
7/13/2007,-0.08707,-0.4172,0.085948,-0.27564,-0.14295,-0.049665,-0.11641,-1.5656,-0.11856,-0.57717
7/16/2007,0.02176,-0.073804,-0.44007,-0.14736,0.051078,-0.099404,-0.0083205,-1.8915,0.024093,-0.39058
7/17/2007,0.021765,0.37665,0.047927,-0.39678,-0.098465,0.02486,0.0998,0.66778,0.03335,-0.11459
7/18/2007,-0.18847,-0.43409,0,-0.38547,-0.083678,0,-0.27469,0.46481,-0.20398,-0.52542
7/19/2007,-0.021724,0.18861,-0.095877,0.21451,-0.21789,0.074543,0.21649,-0.43154,0.0018562,-0.20485
7/20/2007,-0.14471,-0.74833,0.14378,-0.37023,0.64114,-0.19891,-0.20815,-1.2048,-0.17278,0
7/23/2007,0.10127,0.13198,0.09574,-0.092343,-0.36374,-0.14944,0.46566,-1.4242,0.092928,-0.4424
7/24/2007,-0.050649,-0.61188,-0.74921,-0.19898,0.29795,0.074748,-0.03319,0.74856,-0.044595,-0.067889
7/25/2007,0.82078,-0.19925,0.4905,0.55911,0.72493,0.22391,0.74411,1.947,0.83655,0.14715
7/26/2007,-0.13848,-0.99387,0.77412,0.1122,0.70144,0,-0.59485,-1.947,-0.11802,0.54521
7/27/2007,0.60635,-0.48801,0.8154,0.97112,0.60577,0.34731,0.041423,0.84389,0.59791,2.5376
7/30/2007,-0.24883,-0.1266,0.9305,0.25661,-0.29104,-0.27278,-0.48157,0.16793,-0.26448,0.59758
7/31/2007,-0.21904,0.60622,-0.30921,-0.62066,-0.43724,-0.22374,0.049925,0.56885,-0.21172,-0.99399
8/1/2007,0.21173,-0.35318,-0.85765,0.27045,0.2686,0.17406,-0.066572,-0.50176,0.22275,0.66546
8/2/2007,-0.080365,0.53768,-0.35083,-0.18202,-0.25122,0.27292,0.39048,-0.067092,-0.058861,-0.6771
8/3/2007,-0.66963,-0.77383,-0.018999,-0.39243,0.2877,-0.27292,-1.0587,0.43529,-0.67385,0.25629
8/6/2007,-0.029013,-0.32985,-0.12358,0.65326,0.12305,0,-0.50408,0.33356,-0.033349,0.011665
8/7/2007,0.30506,0.37206,0.37976,0.44944,-0.14129,0.024842,0.6799,0.66379,0.32745,0.33888
8/8/2007,-0.44275,1.0746,-0.53207,-0.81834,-0.32893,0.074488,-0.066946,1.7705,-0.45168,-0.87408
8/9/2007,0.77793,-0.89747,0.65518,0.47737,0.46111,0.27265,0.17564,1.0668,0.78726,0.88579
8/10/2007,0.10954,-0.58304,-0.26535,0.25685,0.1984,0.12369,0.016711,1.2145,0.093835,1.0237
8/13/2007,0.45405,0.39751,-0.28509,0.47593,-0.11189,-0.12369,0.73254,-0.63735,0.4642,0.29612
8/14/2007,0.31612,-0.21971,1.2014,0.61312,0.53106,0.98523,0.31467,1.4599,0.2669,0.54716
8/15/2007,0.75388,-0.86662,1.0383,0.38574,0.69473,-0.61463,0.70852,2.0581,0.76928,1.6961
8/16/2007,0.5729,-2.7335,0.074419,0.47293,1.3148,1.4688,-0.049269,1.8349,0.56545,4.7578
8/17/2007,-0.6693,-0.19312,-1.1127,0.0050434,-1.2249,-0.26767,-1.0901,0.51383,-0.65789,-0.34292
8/20/2007,0.17804,0.59571,-0.5185,-0.010086,-0.080881,-0.31727,0.1908,-1.2743,0.15583,-1.4851
8/21/2007,-0.11131,-0.061159,0.19829,0.085765,-0.040465,0.24414,-0.27387,0.30488,-0.0652,0.06248
8/22/2007,-0.38493,0.46214,0.17907,-0.51851,-0.50042,-0.58694,0.24071,-1.2868,-0.4212,-0.53606
8/23/2007,-0.18454,0.74537,-0.50977,-0.59573,0.11293,0.56255,-0.0082908,0.15406,-0.15294,-1.1251
8/24/2007,-0.62489,0.26732,-0.38879,-0.31893,-0.4026,-0.2442,-0.38212,1.4367,-0.64712,-1.319
8/27/2007,0,-0.060301,-0.095057,-0.17399,0.086084,-0.048912,0.14139,-0.30395,0.029339,-0.55657
8/28/2007,0.13934,-1.1701,0.95595,0.34329,0.52847,0.53672,-0.21632,-0.76395,0.15755,0.98212
8/29/2007,-0.35896,0.71237,-0.22633,-0.58141,-0.12622,-0.36563,-0.16672,0.30628,-0.31351,0.20736
8/30/2007,0.19764,0.25072,-0.23631,0.10907,-0.0045107,0.17079,0.38305,-0.76746,0.19079,0.085507
8/31/2007,0.051303,0.017268,-0.066266,-0.024798,-0.47476,-0.9553,0.32361,0.15396,0.058632,0.31824
9/3/2007,0,0,0,0,0,0,0,0,0,0
9/4/2007,0.25691,0.32753,-0.63649,0.2781,-0.030824,0.31945,0.31431,0,0.25794,-1.0731
9/5/2007,-0.46196,-0.91633,0.14285,-0.55542,0.52453,0.12259,-0.69612,-0.15396,-0.45412,0
9/6/2007,-0.20463,0.1562,0.24712,-0.1038,-0.28544,-0.51591,-0.14147,0.15396,-0.22232,-0.3632
9/7/2007,-0.54607,-1.5378,0.11385,-0.20234,0.6357,-0.49383,-1.0548,-0.15396,-0.57739,0.19354
9/10/2007,-0.15962,-0.12335,-0.13284,-0.024648,0.19755,0.19782,-0.18533,0.030812,-0.14441,0.25459
9/11/2007,-0.31124,0.47493,-0.9732,-0.15268,-0.35857,-0.29688,0.033721,-0.95961,-0.28944,-0.8702
9/12/2007,-0.48304,0.23662,-0.55764,0.024611,-0.36167,-0.049566,-0.16872,-0.15564,-0.47494,-1.0891
9/13/2007,0.13674,0.98429,-0.46386,0.17737,0.050586,-0.22335,0.21928,-0.15588,0.13619,0.071446
9/14/2007,0.26683,-0.05202,-0.31044,1.046,0.32819,0.37198,0.37,-0.46912,0.25138,-0.23795
9/17/2007,-0.086618,-0.33009,0.14564,0.73524,0.34775,0.29659,-0.3363,0.78064,-0.079999,1.0392
9/18/2007,-0.064914,0.71094,-0.71078,-0.26571,-0.50088,-0.1729,0.14307,-0.84336,-0.046541,-0.41939
9/19/2007,-0.58234,0.39662,-0.85374,-0.050055,-0.94654,-1.5949,-0.29477,0.3757,-0.54708,-2.2699
9/20/2007,-1.0128,-1.7623,-1.3494,-0.74287,-0.18583,0.1506,-1.3502,-0.46985,-1.0105,-1.0002
9/21/2007,0.1136,1.236,-0.029972,-0.3768,-0.20079,-0.075273,0.32434,-0.47207,0.14741,-0.1041
9/24/2007,-0.071018,-0.58997,0.029972,-0.069255,-0.064887,-0.85708,0.03408,0.1576,-0.06045,-0.21941
9/25/2007,-0.29772,-0.38361,-0.059952,0.26243,0.025594,0.1265,-0.4953,0.15736,-0.3047,-0.25346
9/26/2007,0.014157,1.0255,0.399,0.049593,-0.13536,-0.1265,0.24796,-0.94787,0.020847,-0.66514
9/27/2007,-0.084914,0.086423,-0.13947,-0.37629,-0.0091525,0.37903,0.21327,0.28531,-0.094796,-0.30813
9/28/2007,-0.57129,-0.68479,-0.72036,-0.75818,0.054902,0.25189,-0.5383,0.81968,-0.58593,-0.89615
10/1/2007,-0.070304,0.81428,-0.30169,-0.23025,-0.16938,-0.12587,0.094198,-0.15711,-0.04771,-0.85461
10/2/2007,0.46492,-0.069043,0.73253,0.093017,-0.026577,-0.12602,0.57184,-0.47281,0.46088,0.9563
10/3/2007,0.19789,0.78256,-0.41076,0.23537,-0.34063,-0.68329,0.34833,-0.18975,0.2031,-0.40614
10/4/2007,0.049535,-0.12857,0.19056,-0.11285,0.16541,-0.025397,-0.33131,0.18975,0.02844,-0.011258
10/5/2007,-0.18386,0.20564,-1.6671,-0.21554,-0.40113,0.25368,0.06805,-0.37987,-0.19355,-1.2863
10/8/2007,0,0,0,0,0,0,0,0,0,0
10/9/2007,0.439,0.12831,0.31535,0.51512,-0.17808,-2.5402,0.66108,-0.38132,0.4359,0.25594
10/10/2007,-0.46019,0.16229,-0.33572,-0.49555,0.11168,1.6751,-0.25374,-0.031842,-0.4663,-0.18924
10/11/2007,-0.50027,0.45981,-0.70563,0.44146,-0.26048,0.17873,-0.059299,0.063674,-0.51431,-0.56557
10/12/2007,0.4226,-0.17856,-0.071865,0.0098324,0.12016,-0.10209,0.43124,0.095435,0.43448,0.011059
